Name,URL,SKU,Description,Category,Brand,Rating Value,Review Count,Price,Price Currency,Availability,Material,Review,Rate,Reviewer,Review Date,neg,neu,pos,compound,sentiment
"POPPY SEEDS | Whole, Poppyseeds, Natural, Herbal Tea, Dried Herbs, Recipes, Spice, Spiritual, Witchcraft, Metaphysical",https://www.etsy.com/listing/1439658956/poppy-seeds-whole-poppyseeds-natural,1439658956,"⭐️ READ HERE FIRST:  Canada Customers: Any orders within Canada, we use Canada Post Oversize Letter Mail without any tracking or insurance options available.  Or you can upgrade to $15 shipping fees with Economy shipping with tracking. If you choose this option is better to order 3 or more items. so you can take the big advantage of the shipping. Additional item no charge.   US Customers: Any orders to US, we slightly charge couple dollars for shipping fees because it come with tracking number.  Additional item no charge.   ——————————  Product Name: POPPY SEEDS Product Size: 30 gram Product Form: Whole Botanical Name: Papaver somniferum Common Names: Graines de pavot, Maw seed    —————————— ⚡️ IMPORTANT NOTICE Due to Etsy’s Medical Drug Claims Policy, we are unable to provide any information regarding the medicinal uses of the herbs or products listed.  Before placing an order, we strongly recommend that you conduct your own research on the product you are interested in.  Please note that the information provided on this platform is for educational purposes only and has not been evaluated by the CFIA, Health Canada and FDA. We do not claim to sell any products that can diagnose, treat, cure, or prevent any diseases, nor can we provide any medical advice or dosage information. This information is not a substitute for professional care, medical or health advice, and should not be treated as such. We strongly advise that you talk to your healthcare professional before using any products.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",RootBarkLeaf,4.8,101.0,8.53,USD,https://schema.org/InStock,,Item was as described. Shipping was fast. Would order again.,5.0,Amber Horn,2023-10-23,0.0,1.0,0.0,0.0,neutral
Heart Centre Tea | Organic Herbal Calming Tea | Moon Cycle Tea,https://www.etsy.com/listing/908378353/heart-centre-tea-organic-herbal-calming,908378353,"A deeply nourishing and calming yin energy tea. Perfect for calming a racing mind & heart, soothing an anxious body, or caring for your body during your moon cycle & PMS.  Planetary Rulers: Venus, Moon  Energetics: Calming, soothing, loving  Spiritual or Ritual Uses: Brining you into your heart centre, heart opening, releasing. Most potent when used along side your moon cycle.  USAGE One teaspoon for a pot of tea. Leave for 5 minutes to infuse. Strain and enjoy with your sweetener of choice. I recommend honey.  Always consult with a qualified healthcare practitioner before using herbal products, especially if you are pregnant, nursing, or on any prescription medications. No statements or products offered are intended to diagnose, treat, cure, or prevent any disease or illness. All content is for educational purposes only.   SOCIALS  Instagram: @living.through.nature Twitter: @livingnatureco   SHIPPING  UK: Royal Mail Standard Delivery (3 - 10 Days) International: Royal Mail International Standard Delivery ( 7 - 20 Days) All orders will receive a copy of their Royal Mail ‘proof of postage’ receipt. (This is not the same as a tracking number. This is not tracked delivery.)  Please feel free to contact us via Etsy if you have any further questions or to discuss custom options. Processing for custom orders is an extra 1-3 days.  ECO PACKAGING GUARANTEE  All Living Through Nature is eco friendly and recyclable/reusable.  Amber Glass Bottles UV Protection: The brown amber colour of the glass offers UV protection for the bottle’s contents against sunlight. BPA-Free: Free from chemicals associated with plastics such as Bisphenol A or Phthalates. Reusable: The dropper bottles can be refilled and reused by you.  Bubble Wrap & Packing Peanuts Some orders will contain these packaging materials. None have been purchased by LTN. All non-natural materials are being reused from suppliers packaging to ensure it stays in circulation and gets multiple uses.",Home & Living < Food & Drink < Coffee & Tea < Tea,LivingThroughNature,4.9,137.0,23.76,USD,https://schema.org/InStock,Lemon Balm/Passionflower/Hibiscus,"This tea blend is sooo soothing and calming and have been drinking it on days I feel more emotional and anxious. Not to mention it has this amazing fruity, floral taste and looks so beautiful in your mug. Excellent value as well! I will most definitely be buying more when mine runs out.",5.0,kasha kostrzewa,2021-04-03,0.031,0.588,0.381,0.9766,positive
"Super Strong Kanna Leaf Tincture 15ml (Sceletium tortuosum)  Channa, Kougoed | Dual Extract 5:1!",https://www.etsy.com/listing/811301867/super-strong-kanna-leaf-tincture-15ml,811301867,"ON SALE! NORMALLY $44.95  As requested we made this tincture even stronger.  Organic Fresh Kanna Leaf, (Sceletium tortuosum). Dual Extracted 5:1 for Maximum Potency.  5:1 Ratio means there is 2.5ozs of raw Organic Kanna leaf concentrated down into every 15ml bottle!  Originally discovered in the western cape province of South Africa this venerated herb was long used before explorers and the first colonists ever set foot. In the same family as ice plants many gardeners know and love, resides this African succulent that holds great potential herbal benefits.  What is Kanna good for?  *Relaxation *Soothe Nerves *Healthy Sleep Patterns *Happy Tonic *Calmness  Traditionally Kanna has been used to promote relaxation, counter stress and soothe the nerves.  Suggested Use: Take 5-10 drops, 3 times daily by mouth, in water or your favorite beverage.  Cautions: It may cause drowsiness. Should not be used when operating heavy machinery. Do not use if you are trying to conceive, are pregnant/lactating, have a medical condition or taking any medications. Consult with your doctor before using. Keep out of the reach of children.   Ingredients: Kanna Leaf (Sceletium tortuosum), Certified Organic Glycerin and Mountain Spring Water. Dual Extract 5:1 Potency  Due to the potency of our tinctures, sediment/color will naturally vary. Shake well before using.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",DreamCatcherBotanica,4.7,2538.0,44.95,USD,https://schema.org/InStock,Organic Kanna Leaf/Organic Cane Sugar EtOh/Organic Glycerin,love this product. just as described. wonderful!,5.0,arianabinney,2024-09-04,0.0,0.379,0.621,0.8478,positive
"Super Strong Kanna Leaf Tincture 15ml (Sceletium tortuosum)  Channa, Kougoed | Dual Extract 5:1!",https://www.etsy.com/listing/811301867/super-strong-kanna-leaf-tincture-15ml,811301867,"ON SALE! NORMALLY $44.95  As requested we made this tincture even stronger.  Organic Fresh Kanna Leaf, (Sceletium tortuosum). Dual Extracted 5:1 for Maximum Potency.  5:1 Ratio means there is 2.5ozs of raw Organic Kanna leaf concentrated down into every 15ml bottle!  Originally discovered in the western cape province of South Africa this venerated herb was long used before explorers and the first colonists ever set foot. In the same family as ice plants many gardeners know and love, resides this African succulent that holds great potential herbal benefits.  What is Kanna good for?  *Relaxation *Soothe Nerves *Healthy Sleep Patterns *Happy Tonic *Calmness  Traditionally Kanna has been used to promote relaxation, counter stress and soothe the nerves.  Suggested Use: Take 5-10 drops, 3 times daily by mouth, in water or your favorite beverage.  Cautions: It may cause drowsiness. Should not be used when operating heavy machinery. Do not use if you are trying to conceive, are pregnant/lactating, have a medical condition or taking any medications. Consult with your doctor before using. Keep out of the reach of children.   Ingredients: Kanna Leaf (Sceletium tortuosum), Certified Organic Glycerin and Mountain Spring Water. Dual Extract 5:1 Potency  Due to the potency of our tinctures, sediment/color will naturally vary. Shake well before using.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",DreamCatcherBotanica,4.7,2538.0,44.95,USD,https://schema.org/InStock,Organic Kanna Leaf/Organic Cane Sugar EtOh/Organic Glycerin,Great quality and fast shipping thank you!,5.0,Love,2024-08-15,0.0,0.42,0.58,0.784,positive
"Super Strong Kanna Leaf Tincture 15ml (Sceletium tortuosum)  Channa, Kougoed | Dual Extract 5:1!",https://www.etsy.com/listing/811301867/super-strong-kanna-leaf-tincture-15ml,811301867,"ON SALE! NORMALLY $44.95  As requested we made this tincture even stronger.  Organic Fresh Kanna Leaf, (Sceletium tortuosum). Dual Extracted 5:1 for Maximum Potency.  5:1 Ratio means there is 2.5ozs of raw Organic Kanna leaf concentrated down into every 15ml bottle!  Originally discovered in the western cape province of South Africa this venerated herb was long used before explorers and the first colonists ever set foot. In the same family as ice plants many gardeners know and love, resides this African succulent that holds great potential herbal benefits.  What is Kanna good for?  *Relaxation *Soothe Nerves *Healthy Sleep Patterns *Happy Tonic *Calmness  Traditionally Kanna has been used to promote relaxation, counter stress and soothe the nerves.  Suggested Use: Take 5-10 drops, 3 times daily by mouth, in water or your favorite beverage.  Cautions: It may cause drowsiness. Should not be used when operating heavy machinery. Do not use if you are trying to conceive, are pregnant/lactating, have a medical condition or taking any medications. Consult with your doctor before using. Keep out of the reach of children.   Ingredients: Kanna Leaf (Sceletium tortuosum), Certified Organic Glycerin and Mountain Spring Water. Dual Extract 5:1 Potency  Due to the potency of our tinctures, sediment/color will naturally vary. Shake well before using.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",DreamCatcherBotanica,4.7,2538.0,44.95,USD,https://schema.org/InStock,Organic Kanna Leaf/Organic Cane Sugar EtOh/Organic Glycerin,Took a long time to receive but it did come. Thank you,4.0,Margo Dean,2024-08-14,0.0,0.772,0.228,0.5023,positive
"Super Strong Kanna Leaf Tincture 15ml (Sceletium tortuosum)  Channa, Kougoed | Dual Extract 5:1!",https://www.etsy.com/listing/811301867/super-strong-kanna-leaf-tincture-15ml,811301867,"ON SALE! NORMALLY $44.95  As requested we made this tincture even stronger.  Organic Fresh Kanna Leaf, (Sceletium tortuosum). Dual Extracted 5:1 for Maximum Potency.  5:1 Ratio means there is 2.5ozs of raw Organic Kanna leaf concentrated down into every 15ml bottle!  Originally discovered in the western cape province of South Africa this venerated herb was long used before explorers and the first colonists ever set foot. In the same family as ice plants many gardeners know and love, resides this African succulent that holds great potential herbal benefits.  What is Kanna good for?  *Relaxation *Soothe Nerves *Healthy Sleep Patterns *Happy Tonic *Calmness  Traditionally Kanna has been used to promote relaxation, counter stress and soothe the nerves.  Suggested Use: Take 5-10 drops, 3 times daily by mouth, in water or your favorite beverage.  Cautions: It may cause drowsiness. Should not be used when operating heavy machinery. Do not use if you are trying to conceive, are pregnant/lactating, have a medical condition or taking any medications. Consult with your doctor before using. Keep out of the reach of children.   Ingredients: Kanna Leaf (Sceletium tortuosum), Certified Organic Glycerin and Mountain Spring Water. Dual Extract 5:1 Potency  Due to the potency of our tinctures, sediment/color will naturally vary. Shake well before using.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",DreamCatcherBotanica,4.7,2538.0,44.95,USD,https://schema.org/InStock,Organic Kanna Leaf/Organic Cane Sugar EtOh/Organic Glycerin,"Quality,  potency, and consistency are always 100% with Dream Catcher Botanicals. Thank you!",5.0,Jessica S.,2024-08-04,0.0,0.697,0.303,0.5848,positive
Happy Pill Herbal Tincture Vegan Wellness Adaptogen Tonic,https://www.etsy.com/listing/933820970/happy-pill-herbal-tincture-vegan,933820970,"Visit our website www.CrookedCrows.com for significantly lower prices on Happy Pill. Even more savings when you use code ONETIME for 20% off your order. Valid only at www.crookedcrows.com  For details on this product please visit: https://crookedcrows.com/product/happy-pill-herbal-tincture/  Our all natural, handcrafted apothecary teas and tinctures are blended for results. We prepare our herbal teas and tinctures with you in mind.  We scrutinize each herbal ingredient in our teas and tinctures. Our methods are those of a true apothecary with hands on preparation and personal service. We carry a wide variety of herbs and will prepare your personal herbal tea or tincture to suit your needs upon request.  Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. We hand package our teas; are using biodegradable and compostable packaging and our tinctures are wax sealed by hand.   Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products.  Every effort is made to work with the earth and protect all it has to offer.  Should you ever have any concerns or questions about our products, we&#39;d love to hear from you.   Please review our generous return policy as outlined in our shop.  About Crooked Crows Founded by Erin and Michael Mahoney as an herbal apothecary in the mountains of Colorado, Crooked Crows has been known for its effective botanical teas and tinctures. Today, the line is popular worldwide for its wide selection of quality, nature-based products. Crooked Crows is consistently dedicated to personal attention and desires of its clientele.  Sustainability Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products. You’ll receive select apothecary items encased in a charmed velvet bag rather than conventional overpackaging. Every effort is made to work with the earth and protect all it has to offer.  The History of Tea According to the legend of how tea was made, the Chinese emperor Shen Nung was sitting under a tree while one of his servants was boiling water. The wind blew and some leaves fell off of the tree and they landed in the boiling water. Having tea being the end creation. In the beginning there is evidence of tea only being used for medicinal purposes. Then around the 3rd century tea become a more prominent daily drink.  The History of Tinctures It&#39;s hard to put an exact date on when tinctures first started being made, but we have rough ideas of where and when they were made. Historians believe that tinctures go as far back as distilled alcohol. There is evidence showing that the Ancient Egyptians-soaked herbs in the alcohol to create their tinctures. We can go based off of the information that is out there that tinctures have been around for a very long time, they were incredibly popular around the Victorian Era.  The History of Oxymels There is evidence that oxymels were first made in ancient Egypt and the word was originally oxalme, the word meant a mixture of salt brine and vinegar. Which was used for a number of different ailments, they would often add honey so as the sour of the vinegar would not be so overpowering. The word oxymel comes from the latin word Oxymeli, which means acid and honey. Being exactly what an oxymel is. There is also evidence that in the ancient Greek times, Hippocrates actually made oxymels for some of his medicinal formulations.",Home & Living < Food & Drink < Coffee & Tea < Tea,CrookedCrowsCO,4.8,3270.0,,USD,https://schema.org/InStock,Holy Basil/Rose/California Poppy,"First, I apologize for the late review. I’m only apologizing on the review because it holds no weight in the quality. The delay was all me waiting to ensure the first time batch wasn’t a fluke lol I have been on a holistic journey for over a year now trying to move myself away from western medicine. I am not a doctor so this is my own person experience with happy pill tincture. It is amazing to take the edge of anxiety off when going about my workday. I’m also working through some trauma which it definitely helps me to better cope with when I am hit with a memory ir flashback. This will now be a regular to my regimen for as along as they keep making it this way and I can afford it. I would and have recommended it to others.",5.0,ArtistLady,2024-09-22,0.063,0.79,0.148,0.9325,positive
Happy Pill Herbal Tincture Vegan Wellness Adaptogen Tonic,https://www.etsy.com/listing/933820970/happy-pill-herbal-tincture-vegan,933820970,"Visit our website www.CrookedCrows.com for significantly lower prices on Happy Pill. Even more savings when you use code ONETIME for 20% off your order. Valid only at www.crookedcrows.com  For details on this product please visit: https://crookedcrows.com/product/happy-pill-herbal-tincture/  Our all natural, handcrafted apothecary teas and tinctures are blended for results. We prepare our herbal teas and tinctures with you in mind.  We scrutinize each herbal ingredient in our teas and tinctures. Our methods are those of a true apothecary with hands on preparation and personal service. We carry a wide variety of herbs and will prepare your personal herbal tea or tincture to suit your needs upon request.  Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. We hand package our teas; are using biodegradable and compostable packaging and our tinctures are wax sealed by hand.   Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products.  Every effort is made to work with the earth and protect all it has to offer.  Should you ever have any concerns or questions about our products, we&#39;d love to hear from you.   Please review our generous return policy as outlined in our shop.  About Crooked Crows Founded by Erin and Michael Mahoney as an herbal apothecary in the mountains of Colorado, Crooked Crows has been known for its effective botanical teas and tinctures. Today, the line is popular worldwide for its wide selection of quality, nature-based products. Crooked Crows is consistently dedicated to personal attention and desires of its clientele.  Sustainability Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products. You’ll receive select apothecary items encased in a charmed velvet bag rather than conventional overpackaging. Every effort is made to work with the earth and protect all it has to offer.  The History of Tea According to the legend of how tea was made, the Chinese emperor Shen Nung was sitting under a tree while one of his servants was boiling water. The wind blew and some leaves fell off of the tree and they landed in the boiling water. Having tea being the end creation. In the beginning there is evidence of tea only being used for medicinal purposes. Then around the 3rd century tea become a more prominent daily drink.  The History of Tinctures It&#39;s hard to put an exact date on when tinctures first started being made, but we have rough ideas of where and when they were made. Historians believe that tinctures go as far back as distilled alcohol. There is evidence showing that the Ancient Egyptians-soaked herbs in the alcohol to create their tinctures. We can go based off of the information that is out there that tinctures have been around for a very long time, they were incredibly popular around the Victorian Era.  The History of Oxymels There is evidence that oxymels were first made in ancient Egypt and the word was originally oxalme, the word meant a mixture of salt brine and vinegar. Which was used for a number of different ailments, they would often add honey so as the sour of the vinegar would not be so overpowering. The word oxymel comes from the latin word Oxymeli, which means acid and honey. Being exactly what an oxymel is. There is also evidence that in the ancient Greek times, Hippocrates actually made oxymels for some of his medicinal formulations.",Home & Living < Food & Drink < Coffee & Tea < Tea,CrookedCrowsCO,4.8,3270.0,,USD,https://schema.org/InStock,Holy Basil/Rose/California Poppy,Super fast service very well packaged,5.0,CrYsTaL sAFLeY,2024-09-10,0.0,0.389,0.611,0.7425,positive
Happy Pill Herbal Tincture Vegan Wellness Adaptogen Tonic,https://www.etsy.com/listing/933820970/happy-pill-herbal-tincture-vegan,933820970,"Visit our website www.CrookedCrows.com for significantly lower prices on Happy Pill. Even more savings when you use code ONETIME for 20% off your order. Valid only at www.crookedcrows.com  For details on this product please visit: https://crookedcrows.com/product/happy-pill-herbal-tincture/  Our all natural, handcrafted apothecary teas and tinctures are blended for results. We prepare our herbal teas and tinctures with you in mind.  We scrutinize each herbal ingredient in our teas and tinctures. Our methods are those of a true apothecary with hands on preparation and personal service. We carry a wide variety of herbs and will prepare your personal herbal tea or tincture to suit your needs upon request.  Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. We hand package our teas; are using biodegradable and compostable packaging and our tinctures are wax sealed by hand.   Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products.  Every effort is made to work with the earth and protect all it has to offer.  Should you ever have any concerns or questions about our products, we&#39;d love to hear from you.   Please review our generous return policy as outlined in our shop.  About Crooked Crows Founded by Erin and Michael Mahoney as an herbal apothecary in the mountains of Colorado, Crooked Crows has been known for its effective botanical teas and tinctures. Today, the line is popular worldwide for its wide selection of quality, nature-based products. Crooked Crows is consistently dedicated to personal attention and desires of its clientele.  Sustainability Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products. You’ll receive select apothecary items encased in a charmed velvet bag rather than conventional overpackaging. Every effort is made to work with the earth and protect all it has to offer.  The History of Tea According to the legend of how tea was made, the Chinese emperor Shen Nung was sitting under a tree while one of his servants was boiling water. The wind blew and some leaves fell off of the tree and they landed in the boiling water. Having tea being the end creation. In the beginning there is evidence of tea only being used for medicinal purposes. Then around the 3rd century tea become a more prominent daily drink.  The History of Tinctures It&#39;s hard to put an exact date on when tinctures first started being made, but we have rough ideas of where and when they were made. Historians believe that tinctures go as far back as distilled alcohol. There is evidence showing that the Ancient Egyptians-soaked herbs in the alcohol to create their tinctures. We can go based off of the information that is out there that tinctures have been around for a very long time, they were incredibly popular around the Victorian Era.  The History of Oxymels There is evidence that oxymels were first made in ancient Egypt and the word was originally oxalme, the word meant a mixture of salt brine and vinegar. Which was used for a number of different ailments, they would often add honey so as the sour of the vinegar would not be so overpowering. The word oxymel comes from the latin word Oxymeli, which means acid and honey. Being exactly what an oxymel is. There is also evidence that in the ancient Greek times, Hippocrates actually made oxymels for some of his medicinal formulations.",Home & Living < Food & Drink < Coffee & Tea < Tea,CrookedCrowsCO,4.8,3270.0,,USD,https://schema.org/InStock,Holy Basil/Rose/California Poppy,"Obviously it&#39;s not going to taste great, but boy oh boy did it help with my pain and mood. I&#39;d definitely recommend 👌. Also made me a tad bit sleepy, so be wary.",5.0,Monnania K,2024-08-26,0.085,0.514,0.402,0.9489,positive
Happy Pill Herbal Tincture Vegan Wellness Adaptogen Tonic,https://www.etsy.com/listing/933820970/happy-pill-herbal-tincture-vegan,933820970,"Visit our website www.CrookedCrows.com for significantly lower prices on Happy Pill. Even more savings when you use code ONETIME for 20% off your order. Valid only at www.crookedcrows.com  For details on this product please visit: https://crookedcrows.com/product/happy-pill-herbal-tincture/  Our all natural, handcrafted apothecary teas and tinctures are blended for results. We prepare our herbal teas and tinctures with you in mind.  We scrutinize each herbal ingredient in our teas and tinctures. Our methods are those of a true apothecary with hands on preparation and personal service. We carry a wide variety of herbs and will prepare your personal herbal tea or tincture to suit your needs upon request.  Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. We hand package our teas; are using biodegradable and compostable packaging and our tinctures are wax sealed by hand.   Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products.  Every effort is made to work with the earth and protect all it has to offer.  Should you ever have any concerns or questions about our products, we&#39;d love to hear from you.   Please review our generous return policy as outlined in our shop.  About Crooked Crows Founded by Erin and Michael Mahoney as an herbal apothecary in the mountains of Colorado, Crooked Crows has been known for its effective botanical teas and tinctures. Today, the line is popular worldwide for its wide selection of quality, nature-based products. Crooked Crows is consistently dedicated to personal attention and desires of its clientele.  Sustainability Crooked Crows ethos includes a sense of permanent responsibility to produce and package sustainably. Our ongoing efforts to contribute to a more sustainable future reflect in the minimal packaging of our products. You’ll receive select apothecary items encased in a charmed velvet bag rather than conventional overpackaging. Every effort is made to work with the earth and protect all it has to offer.  The History of Tea According to the legend of how tea was made, the Chinese emperor Shen Nung was sitting under a tree while one of his servants was boiling water. The wind blew and some leaves fell off of the tree and they landed in the boiling water. Having tea being the end creation. In the beginning there is evidence of tea only being used for medicinal purposes. Then around the 3rd century tea become a more prominent daily drink.  The History of Tinctures It&#39;s hard to put an exact date on when tinctures first started being made, but we have rough ideas of where and when they were made. Historians believe that tinctures go as far back as distilled alcohol. There is evidence showing that the Ancient Egyptians-soaked herbs in the alcohol to create their tinctures. We can go based off of the information that is out there that tinctures have been around for a very long time, they were incredibly popular around the Victorian Era.  The History of Oxymels There is evidence that oxymels were first made in ancient Egypt and the word was originally oxalme, the word meant a mixture of salt brine and vinegar. Which was used for a number of different ailments, they would often add honey so as the sour of the vinegar would not be so overpowering. The word oxymel comes from the latin word Oxymeli, which means acid and honey. Being exactly what an oxymel is. There is also evidence that in the ancient Greek times, Hippocrates actually made oxymels for some of his medicinal formulations.",Home & Living < Food & Drink < Coffee & Tea < Tea,CrookedCrowsCO,4.8,3270.0,,USD,https://schema.org/InStock,Holy Basil/Rose/California Poppy,Simply the best! We highly recommend it. 💙,5.0,zeedrox,2024-08-20,0.0,0.343,0.657,0.9097,positive
"Valerian Root, Chamomile & Lemon Balm Tea | Organic Herbal Sleep Tea",https://www.etsy.com/listing/1487812833/valerian-root-chamomile-lemon-balm-tea,1487812833,"Botanical: Valerian Root, Chamomile & Lemon Balm Tea Infusion  Valerian Root, Chamomile & Lemon Balm Tea | Sleep Aid  Latin name: Valeriana |  Matricaria | Melissa   Our Tea infusion is mixed Valerian Root & chamomile flowers with Lemon Balm.  This tea is excellent before bed for a relaxing nights sleep to help you wake up refreshed.  **Our Flowers & herbs are 100% organic and of the highest quality**  We achieve the freshness of the dried petal due to our exceptional knowledge on correct storage.    Ingredients: 33% Valerian 33% Chamomile 33% Lemon Balm Leaf   Shelf Life: 24 Months  Storage: Dry cool place  Here at Herbalmonkey we do not give any advice.  Always seek advice from a fully qualified practitioner before you take any supplements.  We do not advise on consumption of any of our botanicals sold, these are for collection purposes only.   Any information given above are not claims and should not be followed, your own research is paramount.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",Herbalmonkey,4.9,819.0,,USD,https://schema.org/InStock,Recyclable Sealed Bag/Chamomile Flower/Valerian Root,Amazing product and customer service! Thanks for free sample :) much appreciated,5.0,Tasal Khan Safi,2023-12-30,0.0,0.297,0.703,0.9485,positive
"Nebula Herbal Tincture Blend - Mugwort, Passion Flower, California Poppy, & Damiana",https://www.etsy.com/listing/1701833745/nebula-herbal-tincture-blend-mugwort,1701833745,"Nebula Herbal Tincture Blend  This tinctures features several well-known actors in a starring role including the talents of Mugwort, California Poppy, Passion Flower, and Damiana for an unforgettable fragrant blend!  Tincture base is made from a mix of filtered water, ethanol, and glycerin for a wide-spectrum extraction that is pleasing to the tongue.  Ingredients: Purified Water, Ethanol (190 Proof), Non-GMO Vegetable Glycerin, Mugwort (A. vulgaris), California Poppy (E. californica), Passion Flower (P. incarnata), & Damiana (T. diffusa).  Product is packaged in a labeled amber glass bottle with dropper, and tamper-evident seal for your protection.  Ships USPS First-Class from Bloomington, Indiana.  *These statements have not been evaluated by the FDA.  This product is not intended to diagnose, treat, cure, or prevent any medical condition.  This product is not approved by the FDA or labeled for ingestion.  Misuse of this product may result in severe adverse effects.  Always consult with your doctor for advice when using dietary supplements or adding new items to your diet.  By purchasing, buyer agrees that they are 18 years or older and are sufficiently educated to use this product in a safe and responsible manner.  Buyer agrees to release from liability and hold Bodhi Extracts (a brand of Pollen, LLC) forever harmless in the event of personal injury or harm to self or others, health consequences, accidents, or any other negative consequences resulting from the purchase or ingestion of this product.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",BodhiExtracts,4.7,3148.0,15.0,EUR,https://schema.org/InStock,Glycerite/Damiana/Mugwort,Arrived on time and worked as expected,5.0,Lilly Prinn,2024-04-21,0.0,1.0,0.0,0.0,neutral
Premium Quality Poppy Seed | Tea | Sprouting | Papaver | Poppyseed,https://www.etsy.com/listing/1723026212/premium-quality-poppy-seed-tea-sprouting,1723026212,Visit our shop and enjoy more of our quality herbs:  https://wellnessherba.etsy.com Poppy Seed | Tea | Sprouting | Papaver | Poppyseed,"Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",WellnessHerba,4.8,712.0,,USD,https://schema.org/InStock,Poppy Seed/Papaver Somniferum/Poppy Seeds TEa4,"Good product, but slow. Overall worth the money",5.0,jennifer,2024-08-17,0.0,0.583,0.417,0.5106,positive
Premium Quality Poppy Seed | Tea | Sprouting | Papaver | Poppyseed,https://www.etsy.com/listing/1723026212/premium-quality-poppy-seed-tea-sprouting,1723026212,Visit our shop and enjoy more of our quality herbs:  https://wellnessherba.etsy.com Poppy Seed | Tea | Sprouting | Papaver | Poppyseed,"Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",WellnessHerba,4.8,712.0,,USD,https://schema.org/InStock,Poppy Seed/Papaver Somniferum/Poppy Seeds TEa4,"Brilliant product! Exactly what they said it was and they even gave me a little gift. Much appreciated, thank you",5.0,Aaron Bennett,2024-06-28,0.0,0.567,0.433,0.9049,positive
Dried Poppy Seed | Tea | Sprouting | Papaver | Poppyseed Premium Grade | Herbal,https://www.etsy.com/listing/1725867962/dried-poppy-seed-tea-sprouting-papaver,1725867962,Visit our shop and enjoy more of our quality herbs:  https://spicyhomeinterior.etsy.comPoppy Seed | Tea | Sprouting | Papaver | Poppyseed,"Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",SpicyHomeInterior,4.7,869.0,,USD,https://schema.org/InStock,Poppy Seed/Papaver Somniferum/Poppy Seeds TEa4,Thank you item is as described n green👍,5.0,Frances Braud,2024-08-09,0.0,0.783,0.217,0.3612,positive
California Poppy | Eschscholzia Californica | Leaf | Powder,https://www.etsy.com/listing/675584915/california-poppy-eschscholzia,675584915,"California Poppy Pure Leaf™  Aroma: herbal Color: dark green Composition: small, uniform leaves with small stems  Grade: Fancy USDA Certified Organic  *New* California Poppy Leaf Powder This is outstanding material obtained directly from an organic farm. It is harvested by hand. As the title states this is the powder from California Poppy Leaves not the whole plant.  Botanical name: Eschscholzia Californica  Also called: California Sunlight, Cup of Gold and Golden poppy  California Poppy is a very stemy plant and is only produced as herb (the entire plant cut up). Surfside Naturals Pure Leaf™ California Poppy is hand processed to remove a significant percentage of the large, hard stems. On average, when one pound (16 ounces) of this herb is processed, nine ounces of stems are removed, leaving 7 ounces of leaf, flower, and some smaller, more supple stems. This enhances the potency and flavor of the material.  California Poppy is said to possibly have a history of being used in a diffusion for relaxation and may have mild pain-relieving properties. More scientific research is needed to fully verify its effectiveness.  This item is considered perishable. We are unable to accept returns unless the wrong item is shipped or the item is damaged.  Cautions: may cause drowsiness and complications with anesthesia.  Pregnant or nursing women and persons with health problems must consult a physician before use.  The statements above have not been evaluated by the Food and Drug Administration.  Copyright © Surfside Naturals 2023. All rights reserved.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",SurfsideNaturals,4.8,2963.0,,USD,https://schema.org/InStock,Eschscholzia Californica,Fantastic quality and fast shipping! ❤️,5.0,Xesia Anaya,2023-09-20,0.0,0.607,0.393,0.5983,positive
